Reactive.Time;Time span;Living Room Light (100W) [var];Kitchen Light (100W) [var];Cellar Light (200W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (200W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Nespresso Coffee Machine, Single Cup [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];Electric Kettle / Petra WK288 1.5L [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Lawn Mower / Sabo 32-EL [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN 5259 [var];Dishwasher NEFF SD6P1F (2011) [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];AEG NM 2701 Premium [var];Hair Dryer Braun Silencio 1250 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Router O2 Box 6431 [var];
6023;4.04:23:00;32,86841051788634;0;0;0;0;0;0;0;0,5110067127418786;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40633866120313633;0,01;4,6534748626040185;0;0;0;0;4,265835744469494;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6024;4.04:24:00;32,86841051788634;0;0;0;0;0;0;0;0,5111633722438197;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4063974985160878;0,01;4,653594325934383;0;0;0;0;4,265891908508694;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6025;4.04:25:00;32,86841051788634;0;0;0;0;0;0;0;0,5113033947901907;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4064711312199247;0,01;4,654477742465788;0;0;0;0;4,266049493824424;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6026;4.04:26:00;32,86841051788634;0;0;0;0;0;0;0;0,511342669529923;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4065282316631912;0,01;4,655672323051802;0;0;0;0;4,266060288816099;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6027;4.04:27:00;32,86841051788634;0;0;0;0;0;0;0;0,5113687510444793;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40653933679694326;0,01;4,655948520184987;0;0;0;0;4,266084076448566;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6028;4.04:28:00;32,86841051788634;0;0;0;0;0;0;0;0,5114073576959552;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4065449104255144;0,01;4,657151648641922;0;0;0;0;4,266650885352674;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6029;4.04:29:00;32,86841051788634;0;0;0;0;0;0;0;0,5114259266174465;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40659279447705127;0,01;4,658267677165882;0;0;0;0;4,266739850450557;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6030;4.04:30:00;32,86841051788634;0;0;0;0;0;0;0;0,5115159143962206;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4066617208593292;0,01;4,6585321251173415;0;0;0;0;4,266805617559431;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6031;4.04:31:00;32,86841051788634;0;0;0;0;0;0;0;0,5115381125364501;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40672258927164295;0,01;4,659085302541006;0;0;0;0;4,267022031424941;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6032;4.04:32:00;32,86841051788634;0;0;0;0;0;0;0;0,5116500804201334;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40675143481960285;0,01;4,660100278057861;0;0;0;0;4,2670541643783455;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6033;4.04:33:00;32,86841051788634;0;0;0;0;0;0;0;0,5116992423579465;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40676703976397716;0,01;4,660495354627182;0;0;0;0;4,267474336328632;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6034;4.04:34:00;32,86841051788634;0;0;0;0;0;0;0;0,5117110206509812;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40679888212305343;0,01;4,6616339174379675;0;0;0;0;4,267857210711515;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6035;4.04:35:00;32,86841051788634;0;0;0;0;0;0;0;0,5117148446077959;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4068189537051844;0,01;4,663368483546278;0;0;0;0;4,267926941671063;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6036;4.04:36:00;32,86841051788634;0;0;0;0;0;0;0;0,5117255758204791;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40688022526159223;0,01;4,66411045699364;0;0;0;0;4,26829528620583;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6037;4.04:37:00;32,86841051788634;0;0;0;0;0;0;0;0,5117260389764131;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4069069089601543;0,01;4,664582022881976;0;0;0;0;4,268352990048258;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6038;4.04:38:00;32,86841051788634;0;0;0;0;0;0;0;0,511805220914558;0;0;0;0;0;0;0;0;0;0;0;0;0;0,406908260407132;0,01;4,664929722843288;0;0;0;0;4,268690350107821;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6039;4.04:39:00;32,86841051788634;0;0;0;0;0;0;0;0,5118161614679368;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40694318127313756;0,01;4,665225913490133;0;0;0;0;4,268829692902543;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6040;4.04:40:00;32,86841051788634;0;0;0;0;0;0;0;0,5118396944099839;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4069507750432253;0,01;4,665558428607653;0;0;0;0;4,268881743287613;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6041;4.04:41:00;32,86841051788634;0;0;0;0;0;0;0;0,5118397470176175;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4069533542834671;0,01;4,665728593828015;0;0;0;0;4,269340033919996;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6042;4.04:42:00;32,86841051788634;0;0;0;0;0;0;0;0,51187336734218;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40710041851507434;0,01;4,666305216565269;0;0;0;0;4,269532866645566;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6043;4.04:43:00;32,86841051788634;0;0;0;0;0;0;0;0,5119109060039863;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40740859832471144;0,01;4,666477641861097;0;0;0;0;4,26955006805785;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6044;4.04:44:00;32,86841051788634;0;0;0;0;0;0;0;0,5119272957602315;0;0;0;0;0;0;0;0;0;0;0;0;0;0,407414789714296;0,01;4,666807545685068;0;0;0;0;4,269921471303027;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6045;4.04:45:00;32,86841051788634;0;0;0;0;0;0;0;0,5119295913696147;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40742337417147423;0,01;4,667199440961114;0;0;0;0;4,270137070210077;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6046;4.04:46:00;32,86841051788634;0;0;0;0;0;0;0;0,5119428702508334;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40753778270360097;0,01;4,668144731252771;0;0;0;0;4,27013848622103;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6047;4.04:47:00;32,86841051788634;0;0;0;0;0;0;0;0,5119503928377218;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4076000898353561;0,01;4,669796168868597;0;0;0;0;4,270213030889636;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6048;4.04:48:00;32,86841051788634;0;0;0;0;0;0;0;0,512049685695366;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4076625137428848;0,01;4,669955165880577;0;0;0;0;4,270497750342948;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6049;4.04:49:00;32,86841051788634;0;0;0;0;0;0;0;0,5120798637753798;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4076653421363365;0,01;4,67070268727987;0;0;0;0;4,270796697939148;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6050;4.04:50:00;32,86841051788634;0;0;0;0;0;0;0;0,5122708116693356;0;0;0;0;0;0;0;0;0;0;0;0;0;0,407734308679085;0,01;4,671918734545219;0;0;0;0;4,271165522431314;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6051;4.04:51:00;32,86841051788634;0;0;0;0;0;0;0;0,512274137942372;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4078199655839445;0,01;4,672444990241199;0;0;0;0;4,27184227911686;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6052;4.04:52:00;32,86841051788634;0;0;0;0;0;0;0;0,5122958966708965;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40783026403528744;0,01;4,673733548527209;0;0;0;0;4,271959028536544;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6053;4.04:53:00;32,86841051788634;0;0;0;0;0;0;0;0,5123568765007356;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4078836083637966;0,01;4,673735886311332;0;0;0;0;4,272046380105763;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6054;4.04:54:00;32,86841051788634;0;0;0;0;0;0;0;0,5123997454354519;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4079032064886989;0,01;4,673775202848837;0;0;0;0;4,272069659977807;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6055;4.04:55:00;32,86841051788634;0;0;0;0;0;0;0;0,5124958635098794;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4079469704862638;0,01;4,674153589456779;0;0;0;0;4,272075447612169;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6056;4.04:56:00;32,86841051788634;0;0;0;0;0;0;0;0,5125304134212331;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40797542531606845;0,01;4,674234693841017;0;0;0;0;4,272343734014403;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6057;4.04:57:00;32,86841051788634;0;0;0;0;0;0;0;0,5125834438412296;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4079900615663963;0,01;4,676004988911587;0;0;0;0;4,272355290916162;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6058;4.04:58:00;32,86841051788634;0;0;0;0;0;0;0;0,512699987586527;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4079957247415606;0,01;4,676059918775895;0;0;0;0;4,272886248639726;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6059;4.04:59:00;32,86841051788634;0;0;0;0;0;0;0;0,5127958322626005;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4080177080837463;0,01;4,676817892630502;0;0;0;0;4,273021132663255;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6060;4.05:00:00;32,86841051788634;0;0;0;0;0;0;0;0,5129450321951258;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4081361268240597;0,01;4,67820846842756;0;0;0;0;4,273079798342821;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6061;4.05:01:00;32,86841051788634;0;0;0;0;0;0;0;0,5130882363169637;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4081567751539189;0,01;4,680196949700199;0;0;0;0;4,273112574160952;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6062;4.05:02:00;32,86841051788634;0;0;0;0;0;0;0;0,5131067204442153;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4081966606102419;0,01;4,681839862281176;0;0;0;0;4,273579218570715;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6063;4.05:03:00;32,86841051788634;0;0;0;0;0;0;0;0,5131964162460653;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4082055654686143;0,01;4,681866129347475;0;0;0;0;4,273716083753508;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6064;4.05:04:00;32,86841051788634;0;0;0;0;0;0;0;0,5132162573591478;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4082521634424574;0,01;4,681914385158483;0;0;0;0;4,273939911162354;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08557262295082;-9,7638031147541;
6065;4.05:05:00;32,86841051788634;0;0;0;0;0;0;0;0,5133249186555293;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40828389016334793;0,01;4,683015536945354;0;0;0;0;4,274117878936287;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6066;4.05:06:00;32,86841051788634;0;0;0;0;0;0;0;0,5136204208252442;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4082884393105292;0,01;4,683842357912189;0;0;0;0;4,274411108555908;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6067;4.05:07:00;32,86841051788634;0;0;0;0;0;0;0;0,5136296361261872;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40843949325776047;0,01;4,687641079636103;0;0;0;0;4,2746542889103045;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6068;4.05:08:00;32,86841051788634;0;0;0;0;0;0;0;0,513661335398979;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4085060034529825;0,01;4,687835886005135;0;0;0;0;4,274788030639816;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6069;4.05:09:00;32,86841051788634;0;0;0;0;0;0;0;0,5137522515048925;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4085187117862735;0,01;4,688295060685315;0;0;0;0;4,275050266895487;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6070;4.05:10:00;32,86841051788634;0;0;0;0;0;0;0;0,513936697551812;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40859614176054615;0,01;4,689334010416871;0;0;0;0;4,275112460087352;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6071;4.05:11:00;32,86841051788634;0;0;0;0;0;0;0;0,5139862214771256;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40867737270075;0,01;4,689563298527161;0;0;0;0;4,275178573239163;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6072;4.05:12:00;32,86841051788634;0;0;0;0;0;0;0;0,5140244433481622;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40868631339166517;0,01;4,689596958118943;0;0;0;0;4,275252958594522;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6073;4.05:13:00;32,86841051788634;0;0;0;0;0;0;0;0,5140854736055656;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40877985179453186;0,01;4,690278177169609;0;0;0;0;4,275688502464334;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6074;4.05:14:00;32,86841051788634;0;0;0;0;0;0;0;0,5141340881224812;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40878846140550096;0,01;4,693496740538617;0;0;0;0;4,275848448797124;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6075;4.05:15:00;32,86841051788634;0;0;0;0;0;0;0;0,5141369732048364;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40883710810279156;0,01;4,694147816538289;0;0;0;0;4,275934577500025;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6076;4.05:16:00;32,86841051788634;0;0;0;0;0;0;0;0,5142634521992199;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40890476349016824;0,01;4,694190501144595;0;0;0;0;4,275998117960896;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6077;4.05:17:00;32,86841051788634;0;0;0;0;0;0;0;0,5144080557530696;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4089644795018344;0,01;4,694781241730004;0;0;0;0;4,276101156729971;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6078;4.05:18:00;32,86841051788634;0;0;0;0;0;0;0;0,5144976399570584;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4089750599047861;0,01;4,697607558682611;0;0;0;0;4,276488902451315;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6079;4.05:19:00;32,86841051788634;0;0;0;0;0;0;0;0,5145339207577924;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40898798167838274;0,01;4,697978130641463;0;0;0;0;4,276499328681872;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6080;4.05:20:00;32,86841051788634;0;0;0;0;0;0;0;0,5147118917370531;0;0;0;0;0;0;0;0;0;0;0;0;0;0,409046774764509;0,01;4,699246319361796;0;0;0;0;4,276599643385785;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6081;4.05:21:00;32,86841051788634;0;0;0;0;0;0;0;0,5148063109855269;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40910249987358954;0,01;4,70121468366461;0;0;0;0;4,276942906067567;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6082;4.05:22:00;32,86841051788634;0;0;0;0;0;0;0;0,5148832208206449;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4091523862104074;0,01;4,702199888673914;0;0;0;0;4,277467303323647;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6083;4.05:23:00;32,86841051788634;0;0;0;0;0;0;0;0,5149004301381622;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4092422000300648;0,01;4,703689841058855;0;0;0;0;4,277571801133455;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6084;4.05:24:00;32,86841051788634;0;0;0;0;0;0;0;0,514905686120432;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40932498201684525;0,01;4,703839634521325;0;0;0;0;4,2776010613462025;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6085;4.05:25:00;32,86841051788634;0;0;0;0;0;0;0;0,5149231802635169;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40933934562967655;0,01;4,704221866192565;0;0;0;0;4,277974908934905;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6086;4.05:26:00;32,86841051788634;0;0;0;0;0;0;0;0,5150116528210861;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40936656720839243;0,01;4,705363154812681;0;0;0;0;4,2781467410816;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6087;4.05:27:00;32,86841051788634;0;0;0;0;0;0;0;0,5150278163276739;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40942962253319454;0,01;4,705675487749432;0;0;0;0;4,278450365948026;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6088;4.05:28:00;32,86841051788634;0;0;0;0;0;0;0;0,5150340174423015;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40946735573545245;0,01;4,706816796216631;0;0;0;0;4,27887593583777;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6089;4.05:29:00;32,86841051788634;0;0;0;0;0;0;0;0,5150743075445956;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4094832125714346;0,01;4,708527829753636;0;0;0;0;4,278976879977629;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6090;4.05:30:00;32,86841051788634;0;0;0;0;0;0;0;0,5151115941859646;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4096152088469167;0,01;4,708933524227596;0;0;0;0;4,278978094554949;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6091;4.05:31:00;32,86841051788634;0;0;0;0;0;0;0;0,5151637185157668;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4096730586621851;0,01;4,709627828505519;0;0;0;0;4,27922358849595;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6092;4.05:32:00;32,86841051788634;0;0;0;0;0;0;0;0,5151740304133707;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40981649180750723;0,01;4,710006939010237;0;0;0;0;4,279616270051134;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6093;4.05:33:00;32,86841051788634;0;0;0;0;0;0;0;0,5151795872505269;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4098660184659888;0,01;4,710267688330629;0;0;0;0;4,2797623795204505;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6094;4.05:34:00;32,86841051788634;0;0;0;0;0;0;0;0,5152685988299628;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4098946549397129;0,01;4,714741599643244;0;0;0;0;4,280899969971122;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6095;4.05:35:00;32,86841051788634;0;0;0;0;0;0;0;0,5153078454626775;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40991275029925545;0,01;4,71583582394571;0;0;0;0;4,281035104108681;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6096;4.05:36:00;32,86841051788634;0;0;0;0;0;0;0;0,5153704774093912;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40996311206533886;0,01;4,718077975539933;0;0;0;0;4,281433064396791;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6097;4.05:37:00;32,86841051788634;0;0;0;0;0;0;0;0,515438958234669;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40998965634982215;0,01;4,719796766925792;0;0;0;0;4,28160110714978;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6098;4.05:38:00;32,86841051788634;0;0;0;0;0;0;0;0,5156071143433106;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41001583658400587;0,01;4,720322683912854;0;0;0;0;4,282185688725259;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6099;4.05:39:00;32,86841051788634;0;0;0;0;0;0;0;0,5156410901447521;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4101103859884002;0,01;4,720963919376115;0;0;0;0;4,282375135787336;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6100;4.05:40:00;32,86841051788634;0;0;0;0;0;0;0;0,5158032368987004;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4101529372612327;0,01;4,721225213843604;0;0;0;0;4,282506048309797;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6101;4.05:41:00;32,86841051788634;0;0;0;0;0;0;0;0,5158168746204089;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4101612620225838;0,01;4,722018785723714;0;0;0;0;4,282547829774146;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6102;4.05:42:00;32,86841051788634;0;0;0;0;0;0;0;0,5158239523839494;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41018613129128706;0,01;4,723139421332529;0;0;0;0;4,282639287591545;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6103;4.05:43:00;32,86841051788634;0;0;0;0;0;0;0;0,5162034560602591;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4102891588326918;0,01;4,723281094773468;0;0;0;0;4,282651391190669;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6104;4.05:44:00;32,86841051788634;0;0;0;0;0;0;0;0,5162797923699952;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4103527763922654;0,01;4,725402095451952;0;0;0;0;4,282890665295164;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6105;4.05:45:00;32,86841051788634;0;0;0;0;0;0;0;0,5162855533637732;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4105740678442441;0,01;4,725654671384059;0;0;0;0;4,282937439645572;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6106;4.05:46:00;32,86841051788634;0;0;0;0;0;0;0;0,5163161322127526;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4105766614304216;0,01;4,727136843012575;0;0;0;0;4,28302788943661;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6107;4.05:47:00;32,86841051788634;0;0;0;0;0;0;0;0,5163272110366122;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4106093701262428;0,01;4,729320434867939;0;0;0;0;4,283043242242902;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
6108;4.05:48:00;32,86841051788634;0;0;0;0;0;0;0;0,5165755096695621;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4106206236032745;0,01;4,730220686901897;0;0;0;0;4,283381742176742;0;0,1;0;0;0;0;0;0,662856;2,79270606557377;-4,08557262295082;-9,7638031147541;
