Inner Device Heat Gains.Time;Time span;Living Room Light (100W) [Watt];Kitchen Light (100W) [Watt];Bathroom Light (100W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Bedroom Light (200W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Single Stove Plate [Watt];Nespresso Coffee Machine, Single Cup [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Christopeit Treadmill TM 2 Pro [Watt];Laptop Sony Vaio SVE151G11M [Watt];Lawn Mower / Sabo 32-EL [Watt];Hifi System / Sharp XL-HF300PH [Watt];Electric Kettle / Petra WK288 1.5L [Watt];Energy Saving Lamp / EL-REF 11 E27 [Watt];CD/DVD Player / Philips DVDR 725 H [Watt];TV Medion MD20123_DE_A [Watt];SAT Receiver / Kathrein UFS913 [Watt];Canister vacuum cleaner / Siemens VS 06 G 1831 [Watt];Microsoft Xbox 360 [Watt];Miele DG 1450 [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Dishwasher NEFF SD6P1F (2011) [Watt];Dryer / Miele T 8626 WP [Watt];Hedge Trimmer / Bosch AHS 550-24 ST [Watt];Atika LH 2500 G [Watt];Steam Iron / Phillips GC 4410 [Watt];Washing Machine / Bosch WAE 28143 [Watt];Hair Dryer Braun Silencio 1250 [Watt];Siemens Kl 20 LA 65 (A+) [Watt];Router O2 Box 6431 [Watt];Electric Razor Braun Cruzer 5 [Watt];Electric Toothbrush Dondodent Professional Clean [Watt];
6835;4.17:55:00;100;0;0;0;200;0;0;12,571219430503318;0;0;0;0;2,085354810149901;1,597737778555104;0;0;19,4241793441536;0;3,486194862801332;0;0;33,30742815983229;27,137025274594627;1,679046858754089;0;4,16941716809043;0;0;0;0;0;0;0;0;0;75,933;6,42501704918033;0,996335049180328;0,25012468852459;
6836;4.17:56:00;100;0;0;0;200;0;0;12,644282884258399;0;0;0;0;2,0865714018508057;1,6010118559809436;0;0;19,45460209773745;0;3,4871018326949796;0;0;33,31875919199211;27,148988229835826;1,6793240817262935;0;4,169634374645281;0;0;0;0;0;0;0;0;0;75,933;6,42501704918033;0,996335049180328;0,25012468852459;
6837;4.17:57:00;100;0;0;0;200;0;0;12,663838709108381;0;0;0;0;2,090408993017686;1,606276522275475;0;0;19,460806639301605;0;3,487646218483526;0;0;33,32535864136666;27,162838807393584;1,6813415497852864;0;4,169717003025376;0;0;0;0;0;0;0;0;0;75,933;6,42501704918033;0,996335049180328;0,25012468852459;
6838;4.17:58:00;100;0;0;0;200;0;0;12,750437762267003;0;0;0;0;2,091414559426816;1,6065821412654235;0;0;19,46377175530909;0;3,488966550406193;0;0;33,3487024197366;27,17359867524238;1,6818675762387731;0;4,170063989421586;0;0;0;0;0;0;0;0;0;75,933;6,42501704918033;0,996335049180328;0,25012468852459;
6839;4.17:59:00;100;0;0;0;200;0;0;12,756702678334872;0;0;0;0;2,098026973346528;1,6101471278169492;0;0;19,471181837916482;0;3,4889859743438683;0;0;33,3566195340545;27,177898418113628;1,6822950095699336;0;4,171443991149008;0;0;0;0;0;0;0;0;0;75,933;6,42501704918033;0,996335049180328;0,25012468852459;
6840;4.18:00:00;100;0;0;0;200;0;0;12,767061293116823;0;0;0;0;2,1329612799304543;1,6220891196920777;0;0;19,49188611180469;0;3,4900404562118266;0;0;33,42118175851569;27,223730726523918;1,6827657333275472;0;4,171457618781827;0;0;0;0;0;0;0;0;0;75,933;6,42501704918033;0,996335049180328;0,25012468852459;
6841;4.18:01:00;100;0;0;0;200;0;0;12,811103487466095;0;0;0;0;2,1384154486286433;1,6379394414890838;0;0;19,501868803175224;0;3,491319900062174;0;0;33,42786110409751;27,24642204685767;1,6828852758893875;0;4,171943305188762;0;0;0;0;0;0;0;0;0;75,933;6,42501704918033;0,996335049180328;0,25012468852459;
6842;4.18:02:00;100;0;0;0;200;0;0;12,818846590247677;0;0;0;0;2,139288657204883;1,6456741080896842;0;0;19,52906243923272;0;3,4917143251440588;0;0;33,451191769181555;27,276593229740687;1,683662652005144;0;4,1722463474140605;0;0;0;0;0;0;0;0;0;75,933;6,42501704918033;0,996335049180328;0,25012468852459;
6843;4.18:03:00;100;0;0;0;200;0;0;12,861008051009565;169,933557377049;0;0;0;29,943079750101322;20,34950959075086;0;0;19,529548545087742;0;3,492093169941467;0;0;33,451842696685965;27,27816197064914;1,6851280213437558;0;4,1723355869077094;0;0;0;0;0;0;0;0;0;75,933;6,42501704918033;0,996335049180328;0,25012468852459;
6844;4.18:04:00;100;0;0;0;200;0;0;12,892086202185439;169,933557377049;0;0;0;30,410218875513017;21,44680841531255;0;0;19,54396292469225;0;3,4928339300827864;0;0;33,47535791084025;27,30474432262824;1,6859800111988235;0;4,172900677565498;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6845;4.18:05:00;100;0;0;0;200;0;0;12,91821143920717;169,933557377049;0;0;0;31,076710769496714;23,097802930209212;0;0;19,549622410201827;0;3,4933051280086254;0;0;33,50121041092967;27,31457007571423;1,687811571215501;0;4,1731115271156956;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6846;4.18:06:00;100;0;0;0;200;0;0;12,948547040082467;169,933557377049;0;0;0;31,338952121004557;23,695516373356817;0;0;19,557618109946493;0;3,494255157040254;0;0;33,59810571471263;27,317439860877805;1,6879338947013087;0;4,173221692587483;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6847;4.18:07:00;100;0;0;0;200;0;0;12,978808010377712;169,933557377049;0;0;0;31,73198064030114;24,10926085413255;0;0;19,588625236585163;0;3,494535597784457;0;0;33,59919732103697;27,318602780242347;1,688697421002575;0;4,173860608948532;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6848;4.18:08:00;100;0;0;0;200;0;0;13,007340599092192;169,933557377049;0;0;0;32,32571109393848;24,218895666272765;0;0;19,58924768739908;0;3,4952395740339437;0;0;33,63665433244548;27,32017740502807;1,6889941166987457;0;4,174096124390386;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6849;4.18:09:00;100;0;0;0;200;0;0;13,026652048175173;169,933557377049;0;0;0;32,353696963231755;24,654836374740032;0;0;19,597385094409763;0;3,495340115277685;0;0;33,63869797675252;27,33579924538852;1,6894692638620157;0;4,177046060327966;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6850;4.18:10:00;100;0;0;0;200;0;0;13,035519154048728;169,933557377049;0;0;0;32,5746950655702;24,67465185396818;0;0;19,61016389580889;0;3,4958807316369604;0;0;33,6483700448851;27,337817076819874;1,6897653062668125;0;4,177905483478998;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6851;4.18:11:00;100;0;0;0;200;0;0;13,039613017896231;169,933557377049;0;0;0;32,69909825976629;24,894063082411158;0;0;19,612910959667925;0;3,4960610195935216;0;0;33,74115091765145;27,341309621130335;1,692733967330475;0;4,17821817377615;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6852;4.18:12:00;100;0;0;0;200;0;0;13,058984520571709;171,189557377049;0;0;0;33,05331115153155;25,29874172312993;0;0;19,61297374634217;0;3,4963558570581412;0;0;33,743685100550834;27,342874324985292;1,6930135296449347;0;4,178341391421959;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6853;4.18:13:00;100;0;0;0;200;0;0;13,10557256955872;171,189557377049;0;0;0;33,091032749860034;25,547754901732223;0;0;19,623999968599026;0;3,4963774907589023;0;0;33,76923120512793;27,34480071063162;1,6932121857127094;0;4,178443571172105;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6854;4.18:14:00;100;0;0;0;200;0;0;13,139073839261188;171,189557377049;0;0;0;33,102569103118796;25,772357550606305;0;0;19,62931890084858;0;3,4963842072286506;0;0;33,7938483209537;27,37787775489124;1,6937314381991926;0;4,178831867096844;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6855;4.18:15:00;100;0;0;0;200;0;0;13,153039062415939;171,189557377049;0;0;0;33,17439431490812;25,8064233087917;0;0;19,641505154492062;0;3,4978607047503187;0;0;33,82460042651503;27,404885623046905;1,694229970271595;0;4,179843970527395;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6856;4.18:16:00;100;0;0;0;200;0;0;13,154379539626566;171,189557377049;0;0;0;33,216751489135895;26,03337994931995;0;0;19,644062085665993;0;3,4979023780600578;0;0;33,869618962968715;27,4154447955019;1,6945586692755747;0;4,182081145391845;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6857;4.18:17:00;100;0;0;0;200;0;0;13,164398532825652;171,189557377049;0;0;0;33,23643716751925;26,03701161982376;0;0;19,64754011998098;0;3,498204981776232;0;0;33,93629920061551;27,45096679415586;1,6965984255157958;0;4,1826061326440325;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6858;4.18:18:00;100;0;0;0;200;0;0;13,167675270510307;171,189557377049;0;0;0;33,31056368398546;26,054201128767332;0;0;19,674103199771285;0;3,498454968329189;0;0;33,996081301940094;27,452360798261203;1,697920258646321;0;4,182781228178377;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6859;4.18:19:00;100;0;0;0;200;0;0;13,227012229699117;171,189557377049;0;0;0;33,46683885161009;26,160484415264403;0;0;19,68005357549244;0;3,4986555632164293;0;0;34,05948722739406;27,466907349870464;1,7001557892599455;0;4,183487964342504;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6860;4.18:20:00;100;0;0;0;200;0;0;13,23456953022948;171,189557377049;0;0;0;33,61758321338366;26,20466266441752;0;0;19,681254980295225;0;3,4986866938232106;0;0;34,09638262423108;27,487895446752805;1,7031909170029242;0;4,183775721595091;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6861;4.18:21:00;100;0;0;0;200;0;0;13,248190302188819;171,189557377049;0;0;0;33,64463756015976;26,213962110286065;0;0;19,704653100223474;0;3,499135057077969;0;0;34,118089747472354;27,497770373784135;1,7036296782831368;0;4,184146724877514;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6862;4.18:22:00;100;0;0;0;200;0;0;13,252431829381498;171,189557377049;0;0;0;33,74451583550929;26,226080333890167;0;0;19,719759443953105;0;3,499893720371739;0;0;34,19104281535571;27,4983772913515;1,703740175132504;0;4,184531720870328;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6863;4.18:23:00;100;0;0;0;200;0;0;13,268070205953894;172,466852459016;0;0;0;33,754532489914745;26,24591149235827;0;0;19,73808756765037;0;3,5002823169054;0;0;34,22404632595311;27,502808468416625;1,7038830232916369;0;4,184652966121341;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6864;4.18:24:00;100;0;0;0;200;0;0;13,27200316434203;172,466852459016;0;0;0;33,81958660163977;26,336222888456795;0;0;19,739539287015486;0;3,5004926213516505;0;0;34,247976061566646;27,507718225277316;1,7078576574479125;0;4,18492754172052;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6865;4.18:25:00;100;0;0;0;200;0;0;13,35322994751859;172,466852459016;0;0;0;33,87294480854402;26,390965856315244;0;0;19,740673929299735;0;3,50117933270593;0;0;34,24919185259556;27,531609117808213;1,7087115748724668;0;4,1859239370718395;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6866;4.18:26:00;100;0;0;0;200;0;0;13,374361049036088;172,466852459016;0;0;0;33,95028983716512;26,526421167047555;0;0;19,75190151778891;0;3,5021452168294194;0;0;34,2602071612599;27,537525811540284;1,7098698999211077;0;4,18801412392124;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6867;4.18:27:00;100;0;0;0;200;0;0;13,406816178783204;172,466852459016;0;0;0;33,98400202412377;26,575199284173472;0;0;19,75711072881081;0;3,5026256012911565;0;0;34,27848162319882;27,54626620951455;1,7111185269749971;0;4,188940066150579;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6868;4.18:28:00;100;0;0;0;200;0;0;13,432713985138962;172,466852459016;0;0;0;34,03184456288444;26,61582113391785;0;0;19,770327248995873;0;3,5027186308338347;0;0;34,29132197819528;27,552347484238105;1,7112109200935406;0;4,19174627363877;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6869;4.18:29:00;100;0;0;0;200;0;0;13,441421062205583;172,466852459016;0;0;0;34,06437184913389;26,682766459976584;0;0;19,782320645400233;0;3,503875478705889;0;0;34,2968134020383;27,553048181960552;1,7134911926941747;0;4,191856254732051;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6870;4.18:30:00;100;0;0;0;200;0;0;13,490688155594984;172,466852459016;0;0;0;34,0828829356013;26,719627215326078;0;0;19,786768767356282;0;3,504079142844115;0;0;34,29922433430168;27,55658534137213;1,7150642612580653;0;4,192448628048899;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6871;4.18:31:00;100;0;0;0;200;0;0;13,495832606082585;172,466852459016;0;0;0;34,11915383360294;26,727858187004795;0;0;19,789454104120974;0;3,5050629126394157;0;0;34,32698204657151;27,559049994939897;1,7183207905738762;0;4,192919649759795;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6872;4.18:32:00;100;0;0;0;200;0;0;13,501073416752863;173,173901639344;0;0;0;34,15285666655787;26,846473324687597;0;0;19,802146342724786;0;3,5050726698292465;0;0;34,33023823002514;27,563672633854395;1,719061788623324;0;4,1929511460740585;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6873;4.18:33:00;100;0;0;0;200;0;0;13,508511382845008;173,173901639344;0;0;0;34,188644897839595;26,87831490432996;0;0;19,80369971038396;0;3,5051296885377443;0;0;34,342436550889566;27,564993147764405;1,7195038941159715;0;4,1932167626436545;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6874;4.18:34:00;100;0;0;0;200;0;0;13,536303796382846;173,173901639344;0;0;0;34,23846325543452;26,884666525345185;0;0;19,811232804477648;0;3,505258576827787;0;0;34,35152656233315;27,566095376648455;1,7196653622698403;0;4,193343439745726;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6875;4.18:35:00;100;0;0;0;200;0;0;13,548545858203983;173,173901639344;0;0;0;34,262306505054504;26,929929433642865;0;0;19,830116425976236;0;3,505337081313562;0;0;34,36654735375658;27,56927487757922;1,721176239363932;0;4,1938688127481;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6876;4.18:36:00;100;0;0;0;200;0;0;13,598243127845192;173,173901639344;0;0;0;34,362578779256125;26,93962401545678;0;0;19,850647683459343;0;3,5058948138054715;0;0;34,45079958062279;27,57433472425446;1,7219149288896123;0;4,194764861568886;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6877;4.18:37:00;100;0;0;0;200;0;0;13,602827542699906;173,173901639344;0;0;0;34,483384396209615;27,005652205279326;0;0;19,856761749756444;0;3,5059414390321266;0;0;34,480143312075704;27,578648084228373;1,7286729999840837;0;4,194913360617786;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6878;4.18:38:00;100;0;0;0;200;0;0;13,60749447925974;173,173901639344;0;0;0;34,49685355144301;27,079699611708172;0;0;19,87342089883251;0;3,5061731501573075;0;0;34,48340167253596;27,58565688220927;1,7312846746346897;0;4,195288945093181;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6879;4.18:39:00;100;0;0;0;200;0;0;13,616630002228872;173,173901639344;0;0;0;34,62824202586741;27,178844288542393;0;0;19,88777233777973;0;3,5064036181722713;0;0;34,510672886960755;27,587188274336487;1,7362673165827418;0;4,195428311744844;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6880;4.18:40:00;100;0;0;0;200;0;0;13,625580439388308;173,173901639344;0;0;0;34,63934669331631;27,265168682542516;0;0;19,928198169656046;0;3,5064525919052976;0;0;34,523788327669784;27,618819613830603;1,7382856328359741;0;4,195543332974509;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6881;4.18:41:00;100;0;0;0;200;0;0;13,657906963935755;173,173901639344;0;0;0;34,79316021792155;27,319695642467387;0;0;19,947514767983606;0;3,5072526050262827;0;0;34,5388247902293;27,638869657118743;1,743403804939574;0;4,197455212528725;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6882;4.18:42:00;100;0;0;0;200;0;0;13,676997553577332;173,173901639344;0;0;0;34,81735560171741;27,33475514295949;0;0;19,95626556674932;0;3,5074401489474587;0;0;34,557338934323795;27,641356436654046;1,7495068388524035;0;4,197862227412323;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6883;4.18:43:00;100;0;0;0;200;0;0;13,693897270493004;173,173901639344;0;0;0;34,87178756601256;27,402070979223552;0;0;19,997942214447747;0;3,5082008887616722;0;0;34,567590319279574;27,64826465864133;1,7510674352004691;0;4,197932206962343;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6884;4.18:44:00;100;0;0;0;200;0;0;13,703307728682821;173,173901639344;0;0;0;34,875363047449774;27,43773626891944;0;0;20,00299819862063;0;3,5082852073815585;0;0;34,64434263544109;27,660306408282402;1,7554233716548395;0;4,19827845755662;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6885;4.18:45:00;100;0;0;0;200;0;0;13,70612157149742;228,456;0;0;0;35,04520594264231;27,4725541231252;0;0;20,03668522255588;0;3,508449136903989;0;0;34,68523655830758;27,662705208220487;1,7624151865893816;0;4,198581902589968;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6886;4.18:46:00;100;0;0;0;200;0;0;13,720405745450087;228,456;0;0;0;35,08247424275123;27,490439485035548;0;0;20,044898606119947;0;3,5086865344781355;0;0;34,73221756925817;27,670060083655848;1,7636950675592318;0;4,198925954951109;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6887;4.18:47:00;100;0;0;0;200;0;0;13,752717759618728;228,456;0;0;0;35,086380052805104;27,50619007362046;0;0;20,0545019326505;0;3,510260601005587;0;0;34,73732967522017;27,671539072082805;1,784322179924821;0;4,199192826684193;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6888;4.18:48:00;100;0;0;0;200;0;0;13,753217942010117;228,456;0;0;0;35,125708201164294;27,507521615275078;0;0;20,0755989271069;0;3,5105339544819345;0;0;34,75202658255046;27,68153455362076;1,8129744383259012;0;4,199312835437699;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25012468852459;
6889;4.18:49:00;100;0;0;0;200;0;0;13,765395402367464;228,456;0;0;0;35,161024847860986;27,52878009244571;0;0;20,080990331249822;0;3,5107775366294964;0;0;34,7576749646997;27,690400537703976;1,8826280631069732;0;4,19965560040126;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6890;4.18:50:00;100;0;0;0;200;0;0;13,775117057088917;228,456;0;0;0;35,21918917864849;27,55467509076224;0;0;20,114021167199542;0;3,5107825402473365;0;0;34,75829552882796;27,692405116203446;1,9145841591549089;0;4,20079858352852;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6891;4.18:51:00;100;0;0;0;200;0;0;13,780434270313597;228,690852459016;0;0;0;35,250890065212744;27,583402388685883;0;0;20,12728820606525;0;3,511409499959023;0;0;34,76188990472632;27,69559368896731;10,47443057948318;0;4,20086174535425;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6892;4.18:52:00;100;0;0;0;200;0;0;13,811290735903336;228,690852459016;0;0;0;35,25661781053503;27,610578853377685;0;0;20,140674478900316;0;3,511479219950719;0;0;34,784329665107606;27,706893848186418;10,748545413412709;0;4,201971356460798;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6893;4.18:53:00;100;0;0;0;200;0;0;13,842556805821562;228,690852459016;0;0;0;35,259059918976455;27,637145085787516;0;0;20,148679512040875;0;3,5115582892509103;0;0;34,79798683128877;27,715669597950917;11,141791942811803;0;4,202302676344845;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6894;4.18:54:00;100;0;0;0;200;0;0;13,854785076840287;228,690852459016;0;0;0;35,26604649102928;27,65814516684931;0;0;20,155952463266964;0;3,512075215536576;0;0;34,810738387042306;27,71673423606534;11,180020447698316;0;4,20252230295982;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6895;4.18:55:00;100;0;0;0;200;0;0;13,879296633315601;228,690852459016;0;0;0;35,30318761032518;27,704226596388672;0;0;20,178639825382906;0;3,5122352509036903;0;0;34,81721703714397;27,726084509498754;11,716480516627717;0;4,203412859222431;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6896;4.18:56:00;100;0;0;0;200;0;0;13,888233668616008;228,690852459016;0;0;0;35,31216294909112;27,74886767333454;0;0;20,19122890974499;0;3,513623333291287;0;0;34,9373922026937;27,7287293337308;11,85147089613353;0;4,204532213148839;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6897;4.18:57:00;100;0;0;0;200;0;0;13,897085951213155;228,690852459016;0;0;0;35,32511729371182;27,7667745037757;0;0;20,196007231720973;0;3,5137103385336124;0;0;34,95538705725929;27,743540592120517;11,88519703584543;0;4,20509981245342;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6898;4.18:58:00;100;0;0;0;200;0;0;13,920228393531133;228,690852459016;0;0;0;35,42824304861486;27,778986077471128;0;0;20,2028411982419;0;3,5138971298862174;0;0;34,98572567935223;27,74970193704701;11,993510268093694;0;4,207548699031849;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6899;4.18:59:00;100;0;0;0;200;0;0;13,946301009334114;228,690852459016;0;0;0;35,70286943557474;27,82996815008794;0;0;20,212371321399427;0;3,5143372450565344;0;0;34,99409986561915;27,755416939944315;12,109824535821202;0;4,209153928675084;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6900;4.19:00:00;100;0;0;0;200;0;0;13,952209800462489;229,711098360656;0;0;0;35,75706161954067;27,850472487800648;0;0;20,23406009189842;0;3,516250152323603;0;0;35,006024368452714;27,756721688079857;12,121701943159293;0;4,209211923889285;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6901;4.19:01:00;100;0;0;0;200;0;0;13,96336434582696;229,711098360656;0;0;0;35,885347213396294;27,870690037622396;0;0;20,23545788221404;0;3,5164132249481534;0;0;35,01241718476329;27,757003202665036;12,139760204608825;0;4,2094403953285635;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6902;4.19:02:00;100;0;0;0;200;0;0;13,973626967889617;229,711098360656;0;0;0;35,90497809535785;27,9672550442773;0;0;20,239732396591556;0;3,516608127300421;0;0;35,034763743952034;27,766695010982033;12,270584316401374;0;4,209844671609724;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6903;4.19:03:00;100;0;0;0;200;0;0;13,976161119988646;229,711098360656;0;0;0;35,92993165919128;28,02473430177596;0;0;20,280819595184184;0;3,516689971991592;0;0;35,041143268219564;27,767388847835605;12,432981325871161;0;4,2107270317717616;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
6904;4.19:04:00;100;0;0;0;200;0;0;14,00315071385314;229,711098360656;0;0;0;35,954322990766784;28,03431644974377;0;0;20,296246152989802;0;3,517041909646772;0;0;35,04924958526343;27,78452352742327;12,443899996184378;0;4,212382980597651;0;0;0;0;0;0;0;0;0;77,1484;6,42501704918033;0,996335049180328;0,25071262295082;
