Apparent.Time;Time span;Living Room Light (100W) [VA];Kitchen Light (100W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (200W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Christopeit Treadmill TM 2 Pro [VA];Laptop Sony Vaio SVE151G11M [VA];Lawn Mower / Sabo 32-EL [VA];Hifi System / Sharp XL-HF300PH [VA];Electric Kettle / Petra WK288 1.5L [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Microsoft Xbox 360 [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Dishwasher NEFF SD6P1F (2011) [VA];Dryer / Miele T 8626 WP [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];Hair Dryer Braun Silencio 1250 [VA];Siemens Kl 20 LA 65 (A+) [VA];Router O2 Box 6431 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Toothbrush Dondodent Professional Clean [VA];
6103;4.05:43:00;105,26315789473685;0;0;0;0;0;0;1,6041238681165546;0;0;0;0;1,8913840821098407;1,470326360752088;0;0;3,8000000000000003;0;3,4746259159461736;0;0;1,2837623180404196;0,5700000000000001;1,5901290454414356;0;4,156502209458323;0;0;0;0;0;0;0;0;0;5,8625;11,7828081967213;2,96492459016393;4,16106639344262;
6104;4.05:44:00;105,26315789473685;0;0;0;0;0;0;1,6042281252225967;0;0;0;0;1,8914839671532007;1,4703867693554609;0;0;3,8000000000000003;0;3,4747858274065497;0;0;1,2839466896369889;0,5700000000000001;1,5903356376222049;0;4,156532650824028;0;0;0;0;0;0;0;0;0;5,8625;11,7828081967213;2,96492459016393;4,16106639344262;
6105;4.05:45:00;105,26315789473685;0;0;0;0;0;0;1,604370073552475;0;0;0;0;1,8917733218621327;1,4704626723222538;0;0;3,8000000000000003;0;3,4749699485278294;0;0;1,283955892185764;0,5700000000000001;1,5904618733444278;0;4,156702691898823;0;0;0;0;0;0;0;0;0;5,8625;11,7828081967213;2,96492459016393;4,16106639344262;
6106;4.05:46:00;105,26315789473685;0;0;0;0;0;0;1,6046908009642429;0;0;0;0;1,8918861337426551;1,4704957941922605;0;0;3,8000000000000003;0;3,4751500891634244;0;0;1,2840071867852392;0,5700000000000001;1,5905439463514301;0;4,156966321542341;0;0;0;0;0;0;0;0;0;5,8625;11,7828081967213;2,96492459016393;4,16106639344262;
6107;4.05:47:00;105,26315789473685;0;0;0;0;0;0;1,6047193329964753;0;0;0;0;1,8918900976620228;1,4708288450620677;0;0;3,8000000000000003;0;3,475228668284032;0;0;1,284166012388498;0,5700000000000001;1,590585303029806;0;4,157049608346035;0;0;0;0;0;0;0;0;0;5,8625;11,7828081967213;2,96492459016393;4,16106639344262;
6108;4.05:48:00;105,26315789473685;0;0;0;0;0;0;1,6050944260298123;0;0;0;0;1,891892583048067;1,4708968907927702;0;0;3,8000000000000003;0;3,4753727602095084;0;0;1,2841815039747653;0,5700000000000001;1,5906783390226786;0;4,157327873354641;0;0;0;0;0;0;0;0;0;5,8625;11,7828081967213;2,96492459016393;4,16106639344262;
6109;4.05:49:00;105,26315789473685;0;0;0;0;0;0;1,605162781472304;0;0;0;0;1,8919343887810756;1,4709357403194452;0;0;3,8000000000000003;0;3,475611345926339;0;0;1,2844686697620928;0,5700000000000001;1,5908122263038216;0;4,157600113497265;0;0;0;0;0;0;0;0;0;5,8625;11,7828081967213;2,96492459016393;4,16106639344262;
6110;4.05:50:00;105,26315789473685;0;0;0;0;0;0;1,6053355723014915;0;0;0;0;1,8920254401336805;1,4710394962499025;0;0;3,8000000000000003;0;3,4763277158519266;0;0;1,2846113825335002;0,5700000000000001;1,590857616440104;0;4,1578063899625715;0;0;0;0;0;0;0;0;0;5,8625;11,7828081967213;2,96492459016393;4,16106639344262;
6111;4.05:51:00;105,26315789473685;0;0;0;0;0;0;1,6057743339459998;0;0;0;0;1,8922596344432856;1,4710669150635969;0;0;3,8000000000000003;0;3,4764152716992727;0;0;1,2846200118418634;0,5700000000000001;1,5910449489560785;0;4,158097151844696;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6112;4.05:52:00;105,26315789473685;0;0;0;0;0;0;1,6058915816526462;0;0;0;0;1,892265802265107;1,4714698868934355;0;0;3,8000000000000003;0;3,4764646270680886;0;0;1,2846336913749987;0,5700000000000001;1,5911006063908792;0;4,1582063660495585;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6113;4.05:53:00;105,26315789473685;0;0;0;0;0;0;1,605892330319561;0;0;0;0;1,89235494200762;1,4716102624157568;0;0;3,8000000000000003;0;3,4769423187606048;0;0;1,2846655530510598;0,5700000000000001;1,5912098944587945;0;4,158389416464304;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6114;4.05:54:00;105,26315789473685;0;0;0;0;0;0;1,606034417102918;0;0;0;0;1,892447412110277;1,47179183778007;0;0;3,8000000000000003;0;3,477491256666396;0;0;1,2847116258302922;0,5700000000000001;1,591433239672273;0;4,158394009352225;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6115;4.05:55:00;105,26315789473685;0;0;0;0;0;0;1,606257591737357;0;0;0;0;1,892567785067518;1,471845438528176;0;0;3,8000000000000003;0;3,4776138001506336;0;0;1,2847254718883785;0,5700000000000001;1,5914646159204422;0;4,158467380898076;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6116;4.05:56:00;105,26315789473685;0;0;0;0;0;0;1,606258316241145;0;0;0;0;1,892871655088719;1,472174061692359;0;0;3,8000000000000003;0;3,4776480951624578;0;0;1,2847308798979742;0,5700000000000001;1,5915642807334864;0;4,158505109929668;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6117;4.05:57:00;105,26315789473685;0;0;0;0;0;0;1,6063614845976475;0;0;0;0;1,8929466898057912;1,4722019696567534;0;0;3,8000000000000003;0;3,477669747439628;0;0;1,2849652598616634;0,5700000000000001;1,5915840279310112;0;4,158692683871783;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6118;4.05:58:00;105,26315789473685;0;0;0;0;0;0;1,6064633463517821;0;0;0;0;1,892947289401747;1,4723774483028254;0;0;3,8000000000000003;0;3,4779754342086564;0;0;1,2850592306316206;0,5700000000000001;1,5917169948454288;0;4,158985272037934;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6119;4.05:59:00;105,26315789473685;0;0;0;0;0;0;1,6064685779456636;0;0;0;0;1,8930380173610653;1,4723877301676325;0;0;3,8000000000000003;0;3,4782857668010987;0;0;1,2851288216427312;0,5700000000000001;1,5918589213632326;0;4,159017881279749;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6120;4.06:00:00;105,26315789473685;0;0;0;0;0;0;1,6065730272898477;0;0;0;0;1,8931019556791024;1,4724333435358434;0;0;3,8000000000000003;0;3,4783645020067993;0;0;1,285217551452819;0,5700000000000001;1,5918641470550694;0;4,159112175241647;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6121;4.06:01:00;105,26315789473685;0;0;0;0;0;0;1,6066324416681015;0;0;0;0;1,8932227799892798;1,4725230612104416;0;0;3,8000000000000003;0;3,478443245736262;0;0;1,2854665010925153;0,5700000000000001;1,591973237700305;0;4,15912734191101;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6122;4.06:02:00;105,26315789473685;0;0;0;0;0;0;1,6066992470448078;0;0;0;0;1,8932824556380596;1,4725426272689082;0;0;3,8000000000000003;0;3,4784843943567245;0;0;1,2859263953753108;0,5700000000000001;1,592067215655443;0;4,159334531212669;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6123;4.06:03:00;105,26315789473685;0;0;0;0;0;0;1,6067267157362075;0;0;0;0;1,8934767800132544;1,4725869605187416;0;0;27,2868540983607;0;3,478868635847936;0;0;1,2860131693377264;0,5700000000000001;1,592105054144358;0;4,15943030038899;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6124;4.06:04:00;105,26315789473685;0;0;0;0;0;0;1,6068335875378943;0;0;0;0;1,8943717381161451;1,472786895000643;0;0;27,2868540983607;0;3,478894685381687;0;0;1,2861354079717542;0,5700000000000001;1,5921123492393816;0;4,159450439407794;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6125;4.06:05:00;105,26315789473685;0;0;0;0;0;0;1,6068398381619102;0;0;0;0;1,8944661243085585;1,4730291189618476;0;0;27,2868540983607;0;3,4790456151441083;0;0;1,2861580513068067;0,5700000000000001;1,5922273924636032;0;4,160002650319416;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6126;4.06:06:00;105,26315789473685;0;0;0;0;0;0;1,606861236097107;0;0;0;0;1,894505951362324;1,4730397954365757;0;0;27,2868540983607;0;3,4791560844433302;0;0;1,2862325794933147;0,5700000000000001;1,5924616703818733;0;4,160104015125234;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6127;4.06:07:00;105,26315789473685;0;0;0;0;0;0;1,6069853558634806;0;0;0;0;1,8947040967640543;1,4733432145520653;0;0;27,2868540983607;0;3,479194597098656;0;0;1,2863264493383821;0,5700000000000001;1,5924802981811312;0;4,160846449571;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6128;4.06:08:00;105,26315789473685;0;0;0;0;0;0;1,6070399059911515;0;0;0;0;1,895096647478776;1,4734514295563972;0;0;27,2868540983607;0;3,4792043827997547;0;0;1,2863704547563892;0,5700000000000001;1,5925443154550312;0;4,160873472066516;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6129;4.06:09:00;105,26315789473685;0;0;0;0;0;0;1,6070773027556449;0;0;0;0;1,8956289885486963;1,4735250694849644;0;0;27,2868540983607;0;3,479232810404452;0;0;1,2865396833752902;0,5700000000000001;1,592708632634773;0;4,1612673741823025;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6130;4.06:10:00;105,26315789473685;0;0;0;0;0;0;1,6072822316464894;0;0;0;0;1,8958176645667677;1,4735552039026638;0;0;27,2868540983607;0;3,47956469516014;0;0;1,2866122118931635;0,5700000000000001;1,5927692202700943;0;4,162039121366338;0;0;0;0;0;0;0;0;0;5,8625;11,7958590163934;2,96492459016393;4,16106639344262;
6131;4.06:11:00;105,26315789473685;0;0;0;0;0;0;1,6074055594143786;0;0;0;0;1,895894400975923;1,473740238482751;0;0;27,2868540983607;0;3,4796040916903896;0;0;1,286654774676141;0,5700000000000001;1,5929531646748163;0;4,162103040514163;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6132;4.06:12:00;105,26315789473685;0;0;0;0;0;0;1,6075021118745478;0;0;0;0;1,8960902851401809;1,4737463405325886;0;0;27,3073639344262;0;3,4798624575154036;0;0;1,2867800409137722;0,5700000000000001;1,592983172375804;0;4,162210250635022;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6133;4.06:13:00;105,26315789473685;0;0;0;0;0;0;1,6075217631946364;0;0;0;0;1,8965475896414183;1,473834393231298;0;0;27,3073639344262;0;3,479873777117025;0;0;1,2868561937471623;0,5700000000000001;1,593231016491153;0;4,162997276920563;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6134;4.06:14:00;105,26315789473685;0;0;0;0;0;0;1,6077365993469646;0;0;0;0;1,8965661869037271;1,473986816758786;0;0;27,3073639344262;0;3,480110496228394;0;0;1,287075818047289;0,5700000000000001;1,593900119826731;0;4,163188229128215;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6135;4.06:15:00;105,26315789473685;0;0;0;0;0;0;1,6078146513622267;0;0;0;0;1,8967091719363425;1,4740416085630386;0;0;27,3073639344262;0;3,4803194357309084;0;0;1,2871949386994306;0,5700000000000001;1,5939102549702646;0;4,163309174510523;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6136;4.06:16:00;105,26315789473685;0;0;0;0;0;0;1,6078994752488118;0;0;0;0;1,8967469962596137;1,4740924643460724;0;0;27,3073639344262;0;3,480587127268851;0;0;1,2872269399153178;0,5700000000000001;1,594104026923796;0;4,163434756709445;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6137;4.06:17:00;105,26315789473685;0;0;0;0;0;0;1,607985675129972;0;0;0;0;1,8968447683666911;1,47413593560682;0;0;27,3073639344262;0;3,481054077977916;0;0;1,2873146158784496;0,5700000000000001;1,5941139950152836;0;4,163812185366685;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6138;4.06:18:00;105,26315789473685;0;0;0;0;0;0;1,6080165448014871;0;0;0;0;1,8968647080294985;1,4743909630568177;0;0;27,3073639344262;0;3,4810692175489906;0;0;1,2873832455625631;0,5700000000000001;1,5943907488128783;0;4,16395681961084;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6139;4.06:19:00;105,26315789473685;0;0;0;0;0;0;1,6081910855419699;0;0;0;0;1,8969374836229893;1,4744814624282745;0;0;27,3073639344262;0;3,481135423740817;0;0;1,2874011113888457;0,5700000000000001;1,5944623694280775;0;4,164051790083262;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6140;4.06:20:00;105,26315789473685;0;0;0;0;0;0;1,6083637830714619;0;0;0;0;1,8969577357304392;1,4745204088191124;0;0;27,3073639344262;0;3,481286780100644;0;0;1,2874704656252176;0,5700000000000001;1,5944901725579157;0;4,164104351457187;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6141;4.06:21:00;105,26315789473685;0;0;0;0;0;0;1,6083899919308848;0;0;0;0;1,8969761018622897;1,4746031512643047;0;0;27,3695114754098;0;3,481401755178604;0;0;1,2875718588673637;0,5700000000000001;1,5945334610897868;0;4,164155986074396;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6142;4.06:22:00;105,26315789473685;0;0;0;0;0;0;1,6085665508359233;0;0;0;0;1,8969939753649103;1,4749944685925769;0;0;27,3695114754098;0;3,4818343166878565;0;0;1,287658999530188;0,5700000000000001;1,5945796031321948;0;4,164304229655618;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6143;4.06:23:00;105,26315789473685;0;0;0;0;0;0;1,608637113351979;0;0;0;0;1,8974959307006767;1,4750379853767228;0;0;27,3695114754098;0;3,4821407590934155;0;0;1,2877168168197133;0,5700000000000001;1,5946353263638424;0;4,1644635589999766;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6144;4.06:24:00;105,26315789473685;0;0;0;0;0;0;1,6086892990034491;0;0;0;0;1,8975865507531213;1,475370530988759;0;0;27,3695114754098;0;3,482538605344342;0;0;1,2877522393995142;0,5700000000000001;1,5946414728422038;0;4,1645219050382485;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6145;4.06:25:00;105,26315789473685;0;0;0;0;0;0;1,6087487416366693;0;0;0;0;1,8976614789310857;1,4754132780437859;0;0;27,3695114754098;0;3,4826214830528923;0;0;1,2879963354175854;0,5700000000000001;1,5952473985563274;0;4,164667912361848;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6146;4.06:26:00;105,26315789473685;0;0;0;0;0;0;1,6087516996249636;0;0;0;0;1,89772543534025;1,4754510050763525;0;0;27,3695114754098;0;3,4827044824704845;0;0;1,2882536031401317;0,5700000000000001;1,595413437717642;0;4,164771899450008;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6147;4.06:27:00;105,26315789473685;0;0;0;0;0;0;1,6089580152065113;0;0;0;0;1,8978460644733202;1,4755278791130428;0;0;27,3695114754098;0;3,482922128725496;0;0;1,288572966524728;0,5700000000000001;1,5956338672937007;0;4,164809552528872;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6148;4.06:28:00;105,26315789473685;0;0;0;0;0;0;1,608961495476165;0;0;0;0;1,8980614041057966;1,475542189471811;0;0;27,3695114754098;0;3,482922407803798;0;0;1,2886737010696272;0,5700000000000001;1,5956353262830023;0;4,164838771620211;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6149;4.06:29:00;105,26315789473685;0;0;0;0;0;0;1,6091525013313919;0;0;0;0;1,8981047710085635;1,4758976239957926;0;0;27,3695114754098;0;3,482961441693445;0;0;1,288695743597267;0,5700000000000001;1,5957054484655957;0;4,165381486294235;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6150;4.06:30:00;105,26315789473685;0;0;0;0;0;0;1,6092814996352465;0;0;0;0;1,8981473493148213;1,476264101968269;0;0;27,3763721311475;0;3,482986875483611;0;0;1,2887106455956694;0,5700000000000001;1,5958319746317233;0;4,165427953263749;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96492459016393;4,16106639344262;
6151;4.06:31:00;105,26315789473685;0;0;0;0;0;0;1,6093151035046103;0;0;0;0;1,8981642450430003;1,4763789072326339;0;0;27,3763721311475;0;3,483110513321152;0;0;1,2887202237947826;0,5700000000000001;1,5960423251414328;0;4,165672786699563;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6152;4.06:32:00;105,26315789473685;0;0;0;0;0;0;1,6093876393144626;0;0;0;0;1,8981806204942304;1,476416815173844;0;0;27,3763721311475;0;3,4831397104514465;0;0;1,2887858449495224;0,5700000000000001;1,5960759271802631;0;4,165929725077833;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6153;4.06:33:00;105,26315789473685;0;0;0;0;0;0;1,6094062616174587;0;0;0;0;1,8982503743670796;1,4765989516216593;0;0;27,3763721311475;0;3,483426408112251;0;0;1,2889045758000957;0,5700000000000001;1,5961320614412762;0;4,166113809706752;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6154;4.06:34:00;105,26315789473685;0;0;0;0;0;0;1,609777268957895;0;0;0;0;1,8982834668548905;1,4766628548757001;0;0;27,3763721311475;0;3,483504427749559;0;0;1,2889207472777808;0,5700000000000001;1,5966681143479076;0;4,166696590861922;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6155;4.06:35:00;105,26315789473685;0;0;0;0;0;0;1,6099489648146168;0;0;0;0;1,8982887906333208;1,4766759345312004;0;0;27,3763721311475;0;3,4837557366224674;0;0;1,288998731395076;0,5700000000000001;1,5967077136774417;0;4,16671492813699;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6156;4.06:36:00;105,26315789473685;0;0;0;0;0;0;1,610022082223244;0;0;0;0;1,8983621661457972;1,4766883983867796;0;0;27,3763721311475;0;3,4839631836538745;0;0;1,2891246748918228;0,5700000000000001;1,5967278531365643;0;4,167141222271271;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6157;4.06:37:00;105,26315789473685;0;0;0;0;0;0;1,6101236744525855;0;0;0;0;1,8986545935642616;1,4770210596273523;0;0;27,3763721311475;0;3,4841365506029804;0;0;1,289142473196511;0,5700000000000001;1,596781148766946;0;4,167226959944105;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6158;4.06:38:00;105,26315789473685;0;0;0;0;0;0;1,6101391056176055;0;0;0;0;1,8987252670542758;1,477067831684957;0;0;27,3763721311475;0;3,4841834890548196;0;0;1,2893494653436814;0,5700000000000001;1,5968256432944645;0;4,167919294124667;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6159;4.06:39:00;105,26315789473685;0;0;0;0;0;0;1,6101465451398131;0;0;0;0;1,8993066462028756;1,4770842975615797;0;0;27,3852360655738;0;3,4841862608490364;0;0;1,2895412812551967;0,5700000000000001;1,5968980748646622;0;4,167928996553879;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6160;4.06:40:00;105,26315789473685;0;0;0;0;0;0;1,6101869514271665;0;0;0;0;1,8995736668894903;1,4770992886632412;0;0;27,3852360655738;0;3,4843787109701085;0;0;1,2895880750010769;0,5700000000000001;1,596966137349998;0;4,168087814518625;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6161;4.06:41:00;105,26315789473685;0;0;0;0;0;0;1,6102944957458816;0;0;0;0;1,899643732742656;1,4773049597754544;0;0;27,3852360655738;0;3,48466233864122;0;0;1,289617982215925;0,5700000000000001;1,5972643524335333;0;4,1684689602118254;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6162;4.06:42:00;105,26315789473685;0;0;0;0;0;0;1,6103076321744523;0;0;0;0;1,8998001466745733;1,4773944003287467;0;0;27,3852360655738;0;3,4847036369935025;0;0;1,2896267903258163;0,5700000000000001;1,5973312454728856;0;4,16915402216301;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6163;4.06:43:00;105,26315789473685;0;0;0;0;0;0;1,610433410469551;0;0;0;0;1,9002287239124973;1,477400187123319;0;0;27,3852360655738;0;3,48475518257544;0;0;1,2897267700207755;0,5700000000000001;1,5974636681665386;0;4,16954719375447;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6164;4.06:44:00;105,26315789473685;0;0;0;0;0;0;1,6104432184637716;0;0;0;0;1,9003854149913604;1,4774242673303235;0;0;27,3852360655738;0;3,485047941229112;0;0;1,2897722404030636;0,5700000000000001;1,5975406354748327;0;4,169726199151043;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6165;4.06:45:00;105,26315789473685;0;0;0;0;0;0;1,6104661851870379;0;0;0;0;1,9004383729905703;1,4775364818666943;0;0;27,3852360655738;0;3,4851374687924435;0;0;1,2899149362600106;0,5700000000000001;1,5975542660175297;0;4,169908815919879;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6166;4.06:46:00;105,26315789473685;0;0;0;0;0;0;1,6107347436434056;0;0;0;0;1,9005148409097345;1,4776327004826997;0;0;27,3852360655738;0;3,485174694559162;0;0;1,289980254472587;0,5700000000000001;1,5976948152762385;0;4,170029541284244;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6167;4.06:47:00;105,26315789473685;0;0;0;0;0;0;1,6107423739279596;0;0;0;0;1,9005291620489224;1,477866205400542;0;0;27,3852360655738;0;3,485266319035767;0;0;1,2899977379692478;0,5700000000000001;1,5977668716257003;0;4,170270615917996;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6168;4.06:48:00;105,26315789473685;0;0;0;0;0;0;1,6107484764544424;0;0;0;0;1,900538570928398;1,4779054890079846;0;0;27,3900147540984;0;3,485326287790007;0;0;1,2900086045959898;0,5700000000000001;1,5977981003042767;0;4,170290447448898;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6169;4.06:49:00;105,26315789473685;0;0;0;0;0;0;1,610826397830769;0;0;0;0;1,9005612623767578;1,4779107651509722;0;0;27,3900147540984;0;3,4855904439473537;0;0;1,2900787584330937;0,5700000000000001;1,5978131908723407;0;4,1704145391055745;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6170;4.06:50:00;105,26315789473685;0;0;0;0;0;0;1,6110395011934737;0;0;0;0;1,9005720307053253;1,478067548556897;0;0;27,3900147540984;0;3,485601532812881;0;0;1,2903912568521154;0,5700000000000001;1,597890370168922;0;4,170440021739592;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6171;4.06:51:00;105,26315789473685;0;0;0;0;0;0;1,6110743492802164;0;0;0;0;1,900695760895979;1,4780812185572751;0;0;27,3900147540984;0;3,485649604914159;0;0;1,2904098584713264;0,5700000000000001;1,59809861642235;0;4,170466558218967;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6172;4.06:52:00;105,26315789473685;0;0;0;0;0;0;1,611176883048662;0;0;0;0;1,9007943652532275;1,4781671560742606;0;0;27,3900147540984;0;3,485700370514123;0;0;1,2904107341680302;0,5700000000000001;1,5984065745082912;0;4,17052932858;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
6173;4.06:53:00;105,26315789473685;0;0;0;0;0;0;1,6111967619432028;0;0;0;0;1,9008512953785166;1,4784791934437778;0;0;27,3900147540984;0;3,4857393939796837;0;0;1,2904146027503258;0,5700000000000001;1,5986237419704024;0;4,170640425086977;0;0;0;0;0;0;0;0;0;33,1428;11,7958590163934;2,96534098360656;4,16106639344262;
